Word,Sender,Hour,Minute,Day,Month,Year,Message,Location,AbsoluteLocation
time,JoeSwanson,23,37,04,08,2014,170,7,882
clever,JoeSwanson,23,37,04,08,2014,171,3,885
know,JoeSwanson,23,37,04,08,2014,171,5,887
wish,Ganrer,23,46,04,08,2014,172,1,888
could,Ganrer,23,46,04,08,2014,172,3,890
change,Ganrer,23,46,04,08,2014,172,4,891
name,Ganrer,23,46,04,08,2014,172,6,893
every,Ganrer,23,46,04,08,2014,172,7,894
time,Ganrer,23,46,04,08,2014,172,8,895
go,Ganrer,23,46,04,08,2014,172,10,897
damn,Ganrer,23,46,04,08,2014,172,13,900
game,Ganrer,23,46,04,08,2014,172,14,901
sorry,JoeSwanson,23,48,04,08,2014,173,2,903
sweet,JoeSwanson,23,48,04,08,2014,173,3,904
gan,JoeSwanson,23,48,04,08,2014,173,4,905
well,JoeSwanson,23,48,04,08,2014,174,1,906
toby,JoeSwanson,23,48,04,08,2014,174,2,907
cool,JoeSwanson,23,48,04,08,2014,174,5,910
name,JoeSwanson,23,48,04,08,2014,174,6,911
old,JoeSwanson,23,48,04,08,2014,174,7,912
pally,JoeSwanson,23,48,04,08,2014,174,8,913
old,JoeSwanson,23,48,04,08,2014,174,9,914
pal,JoeSwanson,23,48,04,08,2014,174,10,915
base,JoeSwanson,23,48,04,08,2014,175,3,918
good,JoeSwanson,23,48,04,08,2014,175,5,920
ain't,JoeSwanson,23,49,04,08,2014,176,1,921
one,JoeSwanson,23,49,04,08,2014,176,3,923
stealing,JoeSwanson,23,49,04,08,2014,176,4,924
elixir,JoeSwanson,23,49,04,08,2014,176,6,926
care,Ganrer,23,49,04,08,2014,177,2,928
elixir,Ganrer,23,49,04,08,2014,177,5,931
nothing,Ganrer,23,49,04,08,2014,177,8,934
upgrades,JoeSwanson,23,50,04,08,2014,178,2,940
even,JoeSwanson,23,50,04,08,2014,178,3,941
troops,JoeSwanson,23,50,04,08,2014,178,5,943
minions,Ganrer,23,50,04,08,2014,179,4,947
like,Ganrer,23,51,04,08,2014,180,2,949
base,Ganrer,23,51,04,08,2014,180,4,951
btw,Ganrer,23,51,04,08,2014,180,5,952
realise,Ganrer,23,51,04,08,2014,180,7,954
changed,Ganrer,23,51,04,08,2014,180,9,956
gossip,Ganrer,23,53,04,08,2014,181,2,959
ynot,Ganrer,23,53,04,08,2014,181,4,961
btw,Ganrer,23,53,04,08,2014,181,5,962
thank,JoeSwanson,23,55,04,08,2014,182,1,963
muchly,JoeSwanson,23,55,04,08,2014,182,3,965
yeah,JoeSwanson,23,56,04,08,2014,183,1,966
absolute,JoeSwanson,23,56,04,08,2014,183,4,969
maverick,JoeSwanson,23,56,04,08,2014,183,5,970
think,JoeSwanson,23,56,04,08,2014,184,3,973
already,JoeSwanson,23,56,04,08,2014,184,5,975
knew,JoeSwanson,23,56,04,08,2014,184,6,976
come,Ganrer,23,56,04,08,2014,185,1,978
sure,JoeSwanson,00,09,05,08,2014,186,3,982
actually,JoeSwanson,00,09,05,08,2014,186,4,983
pretty,JoeSwanson,00,09,05,08,2014,187,3,986
mad,JoeSwanson,00,09,05,08,2014,187,4,987
oh,Ganrer,13,14,05,08,2014,188,1,988
really,Ganrer,13,14,05,08,2014,188,2,989
interesting,Ganrer,13,14,05,08,2014,188,4,991
what's,JoeSwanson,13,38,05,08,2014,189,1,992
going,JoeSwanson,13,38,05,08,2014,189,2,993
'spain',JoeSwanson,13,38,05,08,2014,189,6,997
place,JoeSwanson,13,38,05,08,2014,189,7,998
nothing,Ganrer,13,43,05,08,2014,190,1,999
much,Ganrer,13,43,05,08,2014,190,2,1000
really,Ganrer,13,43,05,08,2014,190,3,1001
relaxing,Ganrer,13,44,05,08,2014,191,2,1003
readying,Ganrer,13,44,05,08,2014,191,4,1005
reading,Ganrer,13,44,05,08,2014,192,1,1006
ah,JoeSwanson,13,44,05,08,2014,193,1,1007
near,JoeSwanson,13,44,05,08,2014,193,4,1010
london,JoeSwanson,13,44,05,08,2014,193,5,1011
ermm,Ganrer,13,50,05,08,2014,194,1,1013
back,Ganrer,13,51,05,08,2014,195,3,1017
till,Ganrer,13,51,05,08,2014,195,4,1018
11th,Ganrer,13,51,05,08,2014,195,6,1020
sucks,JoeSwanson,13,51,05,08,2014,196,2,1022
sorry,Ganrer,13,51,05,08,2014,197,2,1024
lucys,JoeSwanson,13,52,05,08,2014,198,1,1025
back,JoeSwanson,13,52,05,08,2014,198,2,1026
like,JoeSwanson,13,52,05,08,2014,198,5,1029
13th,JoeSwanson,13,52,05,08,2014,198,7,1031
go,JoeSwanson,13,52,05,08,2014,198,10,1034
camping,JoeSwanson,13,52,05,08,2014,198,11,1035
day,JoeSwanson,13,52,05,08,2014,198,14,1038
one,JoeSwanson,13,52,05,08,2014,199,4,1042
night,JoeSwanson,13,52,05,08,2014,199,5,1043
100,JoeSwanson,13,52,05,08,2014,199,10,1048
sure,JoeSwanson,13,52,05,08,2014,199,11,1049
going,JoeSwanson,13,52,05,08,2014,199,14,1052
leave,JoeSwanson,13,52,05,08,2014,199,16,1054
go,JoeSwanson,13,52,05,08,2014,199,19,1057
lucys,JoeSwanson,13,52,05,08,2014,199,21,1059
12th,Ganrer,13,53,05,08,2014,201,2,1062
perhaps,JoeSwanson,14,08,05,08,2014,202,1,1063
course,JoeSwanson,23,00,05,08,2014,203,3,1066
today,JoeSwanson,23,00,05,08,2014,203,5,1068
looked,JoeSwanson,23,00,05,08,2014,203,7,1070
2m,JoeSwanson,23,00,05,08,2014,203,10,1073
gold,JoeSwanson,23,00,05,08,2014,203,11,1074
2m,JoeSwanson,23,00,05,08,2014,203,15,1078
elixir,JoeSwanson,23,00,05,08,2014,203,16,1079
quite,JoeSwanson,23,01,05,08,2014,204,4,1083
day,JoeSwanson,23,01,05,08,2014,204,6,1085
haha,Ganrer,23,01,05,08,2014,205,1,1086
maxed,Ganrer,23,01,05,08,2014,205,3,1088
elixir,Ganrer,23,01,05,08,2014,205,5,1090
raided,Ganrer,23,01,05,08,2014,205,8,1093
34,Ganrer,23,01,05,08,2014,205,9,1094
million,Ganrer,23,01,05,08,2014,205,10,1095
gold,Ganrer,23,01,05,08,2014,205,11,1096
good,Ganrer,23,01,05,08,2014,206,4,1100
day,Ganrer,23,01,05,08,2014,206,5,1101
jsus,JoeSwanson,23,01,05,08,2014,207,1,1102
excellent,JoeSwanson,23,01,05,08,2014,207,3,1104
like,Ganrer,23,02,05,08,2014,208,2,1106
play,Ganrer,23,02,05,08,2014,208,5,1109
game,Ganrer,23,02,05,08,2014,208,7,1111
lot,Ganrer,23,02,05,08,2014,208,9,1113
ynot,Ganrer,23,02,05,08,2014,209,5,1118
collectors,Ganrer,23,02,05,08,2014,209,7,1120
full,Ganrer,23,02,05,08,2014,209,10,1123
collecting,Ganrer,23,02,05,08,2014,210,5,1128
stuff,Ganrer,23,02,05,08,2014,210,7,1130
started,JoeSwanson,23,04,05,08,2014,211,2,1134
upgrade,JoeSwanson,23,04,05,08,2014,211,4,1136
healers,JoeSwanson,23,04,05,08,2014,211,7,1139
almost,JoeSwanson,23,04,05,08,2014,211,8,1140
24,JoeSwanson,23,04,05,08,2014,211,9,1141
hours,JoeSwanson,23,04,05,08,2014,211,10,1142
ago,JoeSwanson,23,04,05,08,2014,211,11,1143
already,JoeSwanson,23,04,05,08,2014,211,14,1146
ready,JoeSwanson,23,04,05,08,2014,211,15,1147
next,JoeSwanson,23,04,05,08,2014,211,18,1150
one,JoeSwanson,23,04,05,08,2014,211,19,1151
yeah,JoeSwanson,23,04,05,08,2014,212,1,1152
generous,JoeSwanson,23,04,05,08,2014,212,5,1156
weekend,JoeSwanson,23,04,05,08,2014,212,8,1159
lost,JoeSwanson,23,04,05,08,2014,213,1,1160
much,JoeSwanson,23,04,05,08,2014,213,3,1162
l,JoeSwanson,23,04,05,08,2014,213,4,1163
haha,Ganrer,23,06,05,08,2014,214,1,1164
minions,Ganrer,23,06,05,08,2014,214,3,1166
upgrade,Ganrer,23,06,05,08,2014,214,6,1169
atm,Ganrer,23,06,05,08,2014,214,7,1170
elixir,Ganrer,23,06,05,08,2014,214,10,1173
sitting,Ganrer,23,06,05,08,2014,214,13,1176
taking,Ganrer,23,06,05,08,2014,214,17,1180
ahh,Ganrer,23,06,05,08,2014,215,1,1181
well,Ganrer,23,06,05,08,2014,215,2,1182
made,Ganrer,23,06,05,08,2014,215,4,1184
back,Ganrer,23,06,05,08,2014,215,7,1187
today,Ganrer,23,06,05,08,2014,215,8,1188
know,JoeSwanson,23,09,05,08,2014,216,2,1190
really,JoeSwanson,23,11,05,08,2014,217,2,1192
hope,JoeSwanson,23,11,05,08,2014,217,3,1193
come,JoeSwanson,23,11,05,08,2014,217,5,1195
searching,JoeSwanson,23,11,05,08,2014,217,9,1199
attack,JoeSwanson,23,11,05,08,2014,217,11,1201
looking,Ganrer,23,12,05,08,2014,218,3,1204
loose,Ganrer,23,12,05,08,2014,218,5,1206
trophies,Ganrer,23,12,05,08,2014,218,6,1207
loose,JoeSwanson,23,13,05,08,2014,219,1,1208
lose,JoeSwanson,23,13,05,08,2014,219,3,1210
lose,Ganrer,23,15,05,08,2014,220,1,1211
damn,Ganrer,23,15,05,08,2014,221,1,1212
strong,Ganrer,23,15,05,08,2014,222,5,1218
par,Ganrer,23,15,05,08,2014,222,6,1219
can't,Ganrer,23,16,05,08,2014,223,3,1222
attack,Ganrer,23,16,05,08,2014,223,4,1223
someone,Ganrer,23,16,05,08,2014,223,5,1224
who's,Ganrer,23,16,05,08,2014,223,6,1225
clan,Ganrer,23,16,05,08,2014,223,9,1228
know,JoeSwanson,23,22,05,08,2014,225,2,1231
moron06082014,JoeSwanson,23,22,05,08,2014,225,6,1235
1128,JoeSwanson,23,22,05,08,2014,225,7,1236
ganrer,JoeSwanson,23,22,05,08,2014,225,8,1237
ganrer,JoeSwanson,15,57,06,08,2014,226,2,1241
likes,JoeSwanson,15,57,06,08,2014,226,3,1242
waze,JoeSwanson,15,57,06,08,2014,226,5,1244
app,JoeSwanson,15,57,06,08,2014,226,6,1245
haha,Ganrer,15,57,06,08,2014,227,1,1246
join,Ganrer,15,57,06,08,2014,227,2,1247
get,Ganrer,15,57,06,08,2014,227,5,1250
waze,Ganrer,15,57,06,08,2014,227,6,1251
points,Ganrer,15,57,06,08,2014,227,7,1252
consider,JoeSwanson,16,09,06,08,2014,228,2,1254
abouts,JoeSwanson,16,35,06,08,2014,229,2,1259
spain,JoeSwanson,16,35,06,08,2014,229,4,1261
find,JoeSwanson,16,35,06,08,2014,229,8,1265
waze,JoeSwanson,16,35,06,08,2014,229,11,1268
orgiva,Ganrer,18,08,06,08,2014,230,1,1269
yawn,JoeSwanson,18,13,06,08,2014,231,1,1270
dare,Ganrer,18,19,06,08,2014,232,2,1272
appears,Ganrer,10,21,07,08,2014,233,2,1275
dance,Ganrer,10,21,07,08,2014,233,3,1276
done,Ganrer,10,21,07,08,2014,233,5,1278
wait,Ganrer,10,21,07,08,2014,234,4,1282
begins,Ganrer,10,21,07,08,2014,234,5,1283
marsh,Ganrer,10,21,07,08,2014,235,1,1284
bellend,Ganrer,10,21,07,08,2014,235,4,1287
wonder,Ganrer,10,21,07,08,2014,236,2,1289
stannis,Ganrer,10,21,07,08,2014,236,4,1291
ramsay,Ganrer,10,21,07,08,2014,236,8,1295
actually,Ganrer,10,21,07,08,2014,236,9,1296
kill,Ganrer,10,21,07,08,2014,236,11,1298
ahhhhh,JoeSwanson,10,21,07,08,2014,237,1,1300
believe,JoeSwanson,10,21,07,08,2014,237,4,1303
carts,Ganrer,10,21,07,08,2014,238,2,1306
varys,Ganrer,10,22,07,08,2014,239,2,1308
little,Ganrer,10,22,07,08,2014,240,2,1310
spider,Ganrer,10,22,07,08,2014,240,3,1311
notice,JoeSwanson,10,22,07,08,2014,241,4,1315
wording,JoeSwanson,10,22,07,08,2014,241,6,1317
end,JoeSwanson,10,22,07,08,2014,241,9,1320
jons,JoeSwanson,10,22,07,08,2014,241,11,1322
chapter,JoeSwanson,10,22,07,08,2014,241,12,1323
explain,Ganrer,10,22,07,08,2014,242,3,1326
tear,JoeSwanson,10,23,07,08,2014,243,2,1328
salty,JoeSwanson,10,23,07,08,2014,243,4,1330
wound,JoeSwanson,10,23,07,08,2014,243,7,1333
smoked,JoeSwanson,10,23,07,08,2014,243,8,1334
hero,Ganrer,10,23,07,08,2014,244,2,1336
born,Ganrer,10,23,07,08,2014,244,3,1337
salt,Ganrer,10,23,07,08,2014,244,5,1339
fire,Ganrer,10,23,07,08,2014,244,7,1341
salt,JoeSwanson,10,23,07,08,2014,245,1,1342
smoke,JoeSwanson,10,23,07,08,2014,245,3,1344
prophecy,JoeSwanson,10,24,07,08,2014,246,3,1347
azor,JoeSwanson,10,24,07,08,2014,246,5,1349
ahai,JoeSwanson,10,24,07,08,2014,246,6,1350
born,JoeSwanson,10,24,07,08,2014,246,7,1351
mean,Ganrer,10,24,07,08,2014,247,3,1355
he'll,Ganrer,10,24,07,08,2014,247,4,1356
come,Ganrer,10,24,07,08,2014,247,5,1357
back,Ganrer,10,24,07,08,2014,247,6,1358
good,Ganrer,10,24,07,08,2014,248,3,1364
one,Ganrer,10,24,07,08,2014,248,4,1365
win,Ganrer,10,24,07,08,2014,249,3,1368
war,Ganrer,10,24,07,08,2014,249,5,1370
longclaw,Ganrer,10,24,07,08,2014,250,1,1371
must,Ganrer,10,24,07,08,2014,250,2,1372
glow,Ganrer,10,24,07,08,2014,250,3,1373
stannis,Ganrer,10,24,07,08,2014,251,1,1374
dead,Ganrer,10,24,07,08,2014,251,4,1377
knew,Ganrer,10,24,07,08,2014,252,2,1379
long,Ganrer,10,24,07,08,2014,252,8,1385
knows,JoeSwanson,10,26,07,08,2014,253,2,1387
stannis,JoeSwanson,10,26,07,08,2014,254,1,1388
ramsay,JoeSwanson,10,26,07,08,2014,254,3,1390
good,JoeSwanson,10,26,07,08,2014,254,7,1394
battle,JoeSwanson,10,26,07,08,2014,254,8,1395
can't,JoeSwanson,10,26,07,08,2014,255,3,1398
wait,JoeSwanson,10,26,07,08,2014,255,4,1399
walder,JoeSwanson,10,26,07,08,2014,255,6,1401
frey,JoeSwanson,10,26,07,08,2014,255,7,1402
die,JoeSwanson,10,26,07,08,2014,255,9,1404
read,JoeSwanson,10,27,07,08,2014,256,1,1407
theories,JoeSwanson,10,27,07,08,2014,256,2,1408
clegane,JoeSwanson,10,27,07,08,2014,257,1,1410
bowl,JoeSwanson,10,27,07,08,2014,257,2,1411
fave,JoeSwanson,10,27,07,08,2014,257,5,1414
theory,JoeSwanson,10,27,07,08,2014,257,6,1415
there's,JoeSwanson,10,28,07,08,2014,258,1,1416
much,JoeSwanson,10,28,07,08,2014,258,3,1418
evidence,JoeSwanson,10,28,07,08,2014,258,4,1419
read,Ganrer,10,29,07,08,2014,259,3,1424
good,Ganrer,10,29,07,08,2014,259,7,1428
friend,Ganrer,10,29,07,08,2014,259,8,1429
much,JoeSwanson,10,29,07,08,2014,260,1,1430
jon,Ganrer,12,51,07,08,2014,261,1,1433
snow,Ganrer,12,51,07,08,2014,261,2,1434
kill,Ganrer,12,51,07,08,2014,262,1,1435
boy,Ganrer,12,51,07,08,2014,262,3,1437
let,Ganrer,12,51,07,08,2014,262,4,1438
man,Ganrer,12,51,07,08,2014,262,6,1440
live,Ganrer,12,51,07,08,2014,262,7,1441
say,Ganrer,12,52,07,08,2014,263,2,1443
cafe,Ganrer,12,52,07,08,2014,263,5,1446
thought,Ganrer,12,52,07,08,2014,263,7,1448
nice,JoeSwanson,12,52,07,08,2014,264,1,1451
said,JoeSwanson,12,52,07,08,2014,265,2,1453
huh,Ganrer,12,52,07,08,2014,266,1,1455
elaborate,Ganrer,12,53,07,08,2014,267,1,1456
said,JoeSwanson,13,04,07,08,2014,268,2,1458
kill,JoeSwanson,13,04,07,08,2014,268,3,1459
boy,JoeSwanson,13,04,07,08,2014,268,5,1461
jon,JoeSwanson,13,04,07,08,2014,268,6,1462
snow,JoeSwanson,13,04,07,08,2014,268,7,1463
ned,Ganrer,13,06,07,08,2014,269,1,1464
told,Ganrer,13,06,07,08,2014,269,2,1465
jon,Ganrer,13,06,07,08,2014,269,5,1468
robb,Ganrer,13,06,07,08,2014,269,7,1470
jon,Ganrer,13,06,07,08,2014,269,10,1473
becomes,Ganrer,13,06,07,08,2014,269,11,1474
lord,Ganrer,13,06,07,08,2014,269,12,1475
commander,Ganrer,13,06,07,08,2014,269,13,1476
always,Ganrer,13,06,07,08,2014,269,15,1478
says,Ganrer,13,06,07,08,2014,269,16,1479
ahhhhh,JoeSwanson,13,10,07,08,2014,270,1,1481
good,JoeSwanson,13,10,07,08,2014,270,3,1483
sir,JoeSwanson,13,10,07,08,2014,270,4,1484
boys,JoeSwanson,13,10,07,08,2014,271,3,1487
killed,JoeSwanson,13,10,07,08,2014,271,6,1490
le,JoeSwanson,13,10,07,08,2014,272,1,1491
men,JoeSwanson,13,10,07,08,2014,272,3,1493
return,JoeSwanson,13,10,07,08,2014,272,4,1494
think,Ganrer,13,11,07,08,2014,273,2,1496
reborn,Ganrer,13,11,07,08,2014,273,6,1500
man,Ganrer,13,11,07,08,2014,273,8,1502
remember,JoeSwanson,13,12,07,08,2014,274,1,1503
others,JoeSwanson,13,12,07,08,2014,274,4,1506
seriously,JoeSwanson,13,12,07,08,2014,274,6,1508
misunderstood,JoeSwanson,13,12,07,08,2014,274,7,1509
creatures,JoeSwanson,13,12,07,08,2014,274,8,1510
really,Ganrer,13,17,07,08,2014,275,2,1512
pray,Ganrer,13,17,07,08,2014,276,1,1513
tell,Ganrer,13,17,07,08,2014,276,2,1514
think,JoeSwanson,13,19,07,08,2014,277,2,1516
they're,JoeSwanson,13,19,07,08,2014,277,3,1517
coming,JoeSwanson,13,19,07,08,2014,277,4,1518
back,JoeSwanson,13,19,07,08,2014,277,5,1519
saw,JoeSwanson,13,19,07,08,2014,277,9,1523
coming,JoeSwanson,13,19,07,08,2014,277,11,1525
dragons,JoeSwanson,13,19,07,08,2014,277,13,1527
jon,JoeSwanson,13,19,07,08,2014,277,15,1529
snow,JoeSwanson,13,19,07,08,2014,277,16,1530
lead,JoeSwanson,13,19,07,08,2014,277,18,1532
dragons,Ganrer,13,20,07,08,2014,278,2,1535
dany,Ganrer,13,20,07,08,2014,279,1,1536
controls,Ganrer,13,20,07,08,2014,279,2,1537
bad,Ganrer,13,20,07,08,2014,279,7,1542
jon,Ganrer,13,21,07,08,2014,280,1,1543
marry,Ganrer,13,21,07,08,2014,280,3,1545
dany,Ganrer,13,21,07,08,2014,280,4,1546
combine,Ganrer,13,21,07,08,2014,280,6,1548
song,Ganrer,13,21,07,08,2014,280,8,1550
ice,Ganrer,13,21,07,08,2014,280,10,1552
fire,Ganrer,13,21,07,08,2014,280,12,1554
bad,JoeSwanson,13,21,07,08,2014,281,3,1557
sweet,JoeSwanson,13,21,07,08,2014,281,4,1558
gan,JoeSwanson,13,21,07,08,2014,281,5,1559
ones,Ganrer,13,21,07,08,2014,282,2,1561
really,Ganrer,13,21,07,08,2014,282,3,1562
knows,Ganrer,13,21,07,08,2014,282,4,1563
there's,JoeSwanson,13,22,07,08,2014,283,2,1565
one,JoeSwanson,13,22,07,08,2014,283,3,1566
thing,JoeSwanson,13,22,07,08,2014,283,4,1567
learned,JoeSwanson,13,22,07,08,2014,283,7,1570
good,JoeSwanson,13,22,07,08,2014,283,10,1573
evil,JoeSwanson,13,22,07,08,2014,283,12,1575
near,JoeSwanson,13,22,07,08,2014,283,16,1579
clear,JoeSwanson,13,22,07,08,2014,283,17,1580
cut,JoeSwanson,13,22,07,08,2014,283,18,1581
asoiaf,JoeSwanson,13,22,07,08,2014,283,20,1583
ramsey,Ganrer,13,22,07,08,2014,284,1,1584
evil,Ganrer,13,22,07,08,2014,284,3,1586
pretty,Ganrer,13,22,07,08,2014,285,2,1588
clear,Ganrer,13,22,07,08,2014,285,3,1589
suck,Ganrer,13,22,07,08,2014,286,2,1591
g,Ganrer,13,22,07,08,2014,286,5,1594
dany,JoeSwanson,13,22,07,08,2014,287,1,1595
wants,JoeSwanson,13,22,07,08,2014,287,2,1596
retake,JoeSwanson,13,22,07,08,2014,287,4,1598
westeros,JoeSwanson,13,22,07,08,2014,287,5,1599
force,JoeSwanson,13,22,07,08,2014,287,7,1601
band,JoeSwanson,13,22,07,08,2014,287,10,1604
brave,JoeSwanson,13,22,07,08,2014,287,12,1606
people,JoeSwanson,13,22,07,08,2014,287,13,1607
decided,JoeSwanson,13,22,07,08,2014,287,14,1608
kill,JoeSwanson,13,22,07,08,2014,287,16,1610
father,JoeSwanson,13,22,07,08,2014,287,18,1612
evil,JoeSwanson,13,22,07,08,2014,287,22,1616
man,JoeSwanson,13,22,07,08,2014,287,23,1617
who's,JoeSwanson,13,22,07,08,2014,288,1,1618
good,JoeSwanson,13,22,07,08,2014,288,3,1620
guys,JoeSwanson,13,22,07,08,2014,288,4,1621
yeah,JoeSwanson,13,23,07,08,2014,289,1,1622
actually,JoeSwanson,13,23,07,08,2014,289,4,1625
thinking,JoeSwanson,13,23,07,08,2014,289,5,1626
writing,JoeSwanson,13,23,07,08,2014,289,9,1630
100,JoeSwanson,13,23,07,08,2014,289,13,1634
evil,JoeSwanson,13,23,07,08,2014,289,14,1635
know,Ganrer,13,23,07,08,2014,290,2,1637
mean,Ganrer,13,23,07,08,2014,290,5,1640
though,Ganrer,13,23,07,08,2014,290,6,1641
even,Ganrer,13,23,07,08,2014,291,1,1642
freeing,Ganrer,13,23,07,08,2014,291,2,1643
slaves,Ganrer,13,23,07,08,2014,291,4,1645
made,Ganrer,13,23,07,08,2014,291,5,1646
slaves,Ganrer,13,23,07,08,2014,291,7,1648
worse,Ganrer,13,23,07,08,2014,291,8,1649
closing,Ganrer,13,24,07,08,2014,292,1,1651
fighting,Ganrer,13,24,07,08,2014,292,3,1653
pits,Ganrer,13,24,07,08,2014,292,4,1654
pleasure,Ganrer,13,24,07,08,2014,293,2,1656
houses,Ganrer,13,24,07,08,2014,293,3,1657
think,Ganrer,13,24,07,08,2014,294,2,1659
red,Ganrer,13,24,07,08,2014,294,4,1661
god,Ganrer,13,24,07,08,2014,294,5,1662
evil,Ganrer,13,24,07,08,2014,294,7,1664
yes,JoeSwanson,13,29,07,08,2014,295,1,1665
good,JoeSwanson,13,29,07,08,2014,295,3,1667
call,JoeSwanson,13,29,07,08,2014,295,4,1668
others,Ganrer,13,31,07,08,2014,296,2,1670
coming,Ganrer,13,31,07,08,2014,296,4,1672
stamp,Ganrer,13,31,07,08,2014,296,6,1674
yeah,JoeSwanson,13,39,07,08,2014,297,1,1677
buddy,JoeSwanson,13,39,07,08,2014,297,2,1678
